0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
-0.02327127,0.024975322,0.008224051,0.009467405,0.00431487,-0.041949496,-0.0033172665,0.06547937,-0.016225098,-0.015263077,-0.013236183,-0.039036136,-0.00081962673,0.013645333,0.0035709746,-0.017259201,0.0012741577,-0.033352647,-0.0065969657,-0.049337506,0.017610958,0.012373772,0.025349565,-0.019971738,-0.004819345,-0.0024855733,-0.022686193,-0.009544787,-0.025208702,-0.0056268363,0.02970864,0.008048967,0.0055995216,-0.017539904,-0.009280887,0.033777095,-0.0007856612,-0.023222715,-0.019031856,-0.049018264,0.00033856122,-0.020291813,-0.018945763,0.0001289475,0.014573231,-0.01941893,-0.023122763,0.0032323247,0.0013974909,0.02180403,0.02123548,-0.019926028,-0.02281356,0.00011902535,-0.021249736,0.011705787,0.02007486,-0.00523294,-0.022588538,0.016703067,0.005672095,0.01808293,-0.010405625,-0.0030363456,-0.030146621,0.0145997815,0.0008216814,0.010203402,-0.040398825,0.03468315,-0.013237238,0.0085954275,0.03419548,-0.017426623,0.018606089,0.004518368,0.00627983,0.0034911863,-0.024621481,0.00954154,-0.0103874495,-0.005170162,-0.013129954,0.040148325,-0.008944669,0.009633304,-0.0141890915,0.039854944,0.023505649,0.0040481254,0.03234411,0.0121482825,0.016306633,0.0061112116,0.055311557,0.017587477,0.0078093433,-0.0339523,0.015004194,0.007000617
-0.05435387,0.062616155,0.031767525,0.026390422,0.009381583,-0.11178348,-0.004257501,0.17380199,-0.036580227,-0.039878972,-0.023997666,-0.100617096,-0.010833396,0.034935173,0.010793371,-0.04036053,0.0012639818,-0.08607842,-0.013556689,-0.1234588,0.048131645,0.021684945,0.056147505,-0.03597893,-0.010579681,0.005939804,-0.056269478,-0.028846819,-0.05692337,-0.015548022,0.07500697,0.012350947,0.008136276,-0.039385952,-0.011058091,0.07295625,0.015766699,-0.06981228,-0.048514426,-0.11990752,0.010679459,-0.051856063,-0.055491615,-0.0005200007,0.040504724,-0.037944824,-0.06004994,0.010886716,0.014788141,0.04973231,0.05169236,-0.04696659,-0.054405995,-0.012595927,-0.05277905,0.035538256,0.046118848,-0.0063392147,-0.056744,0.02962162,0.0031066765,0.04498389,-0.021901766,-0.0027567067,-0.07683189,0.038776454,0.015705893,0.038368534,-0.090197854,0.09093445,-0.027157402,0.031276714,0.07805215,-0.042500913,0.049692884,0.0291726,0.0059859483,-0.00034187175,-0.065288104,0.021977969,-0.029302865,-0.020214137,-0.03562417,0.098776795,-0.031161312,0.013829571,-0.01748736,0.07730808,0.07011262,0.006900477,0.05615903,0.027772915,0.020972624,0.019958306,0.14039627,0.052197237,0.029056484,-0.08218993,0.028475245,0.025668347
-0.023934202,0.03425017,0.01384737,0.012419322,0.0050260564,-0.051917654,-0.0019091512,0.08265149,-0.018194798,-0.015881725,-0.011423423,-0.047779996,-0.0028674537,0.015206186,0.0038751722,-0.018753083,0.0002921286,-0.0411406,-0.005191589,-0.06078202,0.023360472,0.00987779,0.025893874,-0.02004788,-0.0015845565,0.0036482217,-0.028081227,-0.015578295,-0.029362619,-0.005775893,0.035507005,0.004868436,0.007623565,-0.01688793,-0.0018166215,0.03726772,0.008727021,-0.032704346,-0.021770712,-0.055071287,0.007459119,-0.026109107,-0.030124784,-0.0010181562,0.022585956,-0.018947758,-0.030767241,0.008418035,0.0064809686,0.02411602,0.022528213,-0.02420931,-0.025778847,-0.0023757506,-0.021477014,0.017772693,0.02168593,-0.0022020594,-0.02684639,0.014672089,0.006208897,0.019931635,-0.010885397,-0.0032493232,-0.03628897,0.020143924,0.00836778,0.016947513,-0.044390388,0.041801773,-0.0149586145,0.013788939,0.037695453,-0.020290306,0.022411745,0.01282887,0.0036385378,0.0005410615,-0.03150945,0.0127438735,-0.009218555,-0.009980609,-0.015527929,0.047978647,-0.014055272,0.009243455,-0.010784149,0.036727175,0.031592354,0.00237399,0.030482233,0.011736845,0.009251531,0.006799409,0.069621846,0.02248824,0.011955391,-0.038314633,0.010046879,0.013489953
-0.021292344,0.024018323,0.011672516,0.012529087,-0.0008118916,-0.042682495,0.00019744186,0.070001245,-0.016678263,-0.0147820255,-0.009635002,-0.03877855,-0.006340757,0.010877329,0.0070101237,-0.013748884,-0.0018379984,-0.033639055,-0.005936359,-0.051398255,0.018034656,0.0068178545,0.027584348,-0.014855209,-0.004337831,0.0015753636,-0.023072656,-0.014584488,-0.022230135,-0.0038903938,0.027388288,0.0048485645,0.0028302358,-0.014709045,-0.0060200463,0.02942884,0.0064066523,-0.028097551,-0.015167798,-0.04832853,0.005305842,-0.021208301,-0.02446341,-0.0024186522,0.016644944,-0.01849443,-0.026934788,0.0066658095,0.010637346,0.021688908,0.017926794,-0.016519966,-0.021844272,0.00091232086,-0.021133553,0.015969949,0.02115577,-0.005370896,-0.022597106,0.0061176126,0.00520692,0.016809959,-0.010024124,-0.004701183,-0.031869095,0.010978311,0.0046235635,0.014987513,-0.038604878,0.03387654,-0.010882506,0.012293026,0.029852968,-0.0112600345,0.01920643,0.015689801,0.005926329,0.0013961997,-0.023848567,0.009377569,-0.009141013,-0.007914796,-0.010484547,0.036364596,-0.0128845135,0.005724718,-0.007955312,0.030944819,0.027867064,0.0006076167,0.02324076,0.012257726,0.00882044,0.0047468357,0.05792981,0.022031043,0.008892799,-0.03356286,0.008110104,0.009753466
-0.031365678,0.036698334,0.0160475,0.013828317,0.005286111,-0.060934328,-0.000110075845,0.095144436,-0.019369777,-0.020204064,-0.014928132,-0.055148326,-0.002259889,0.019753821,0.0054688603,-0.02146028,-0.00072906836,-0.047377784,-0.014547294,-0.06704293,0.02401005,0.016062668,0.027574975,-0.022208782,-0.0020461357,-0.0008980065,-0.032000884,-0.020960232,-0.034589164,-0.008724295,0.04279124,0.009934519,0.007562913,-0.022658598,-0.0038995617,0.04277389,0.00639537,-0.040223002,-0.026697591,-0.06932453,0.010358115,-0.029273504,-0.032931633,-0.0050491197,0.022962883,-0.022703683,-0.03377395,0.005329575,0.010021483,0.026008386,0.026053745,-0.029705917,-0.03052632,-0.0012664249,-0.031167347,0.020833317,0.027162764,-0.006651296,-0.033869784,0.015133619,0.00814764,0.025234386,-0.01344589,0.00077247765,-0.043356188,0.019553814,0.003160242,0.016522927,-0.055189878,0.054062195,-0.017639328,0.019033615,0.04955051,-0.021477154,0.02923569,0.011326912,0.0063623274,0.0005669212,-0.038661133,0.008822566,-0.019678477,-0.0130098555,-0.015800554,0.053295266,-0.019520894,0.010023378,-0.015849397,0.04718753,0.038248688,0.0027302965,0.037081644,0.014182428,0.015528527,0.01520287,0.08307807,0.030985475,0.012044217,-0.048287146,0.010028814,0.011530402
-0.028789364,0.031380188,0.011185892,0.011439025,0.0041661966,-0.0599716,0.0029391113,0.09161425,-0.025999293,-0.02184534,-0.012504601,-0.05436628,-0.003055922,0.018504,0.0059429524,-0.019997971,-0.00050898496,-0.043735687,-0.0019928382,-0.064777635,0.027821524,0.008050823,0.028681785,-0.019170908,-0.000980869,0.00609966,-0.029771475,-0.01572452,-0.03322659,-0.010792804,0.040448565,0.0041493434,0.0049310317,-0.017677082,-0.004660293,0.041512206,0.012485531,-0.037911415,-0.021992968,-0.06530439,0.0051523275,-0.031830393,-0.033435907,0.003993398,0.02028889,-0.02173578,-0.035586316,0.006033259,0.00828659,0.026300186,0.022826241,-0.027245827,-0.030194538,-0.004695754,-0.021244029,0.021874404,0.026804926,0.0013197359,-0.031821195,0.015396743,0.0017359192,0.023289397,-0.012887199,0.0018675141,-0.04264617,0.025073385,0.008369547,0.0243519,-0.04752754,0.04776071,-0.018002307,0.014639438,0.04567711,-0.02522198,0.027551686,0.017997071,0.0055625117,0.0026956685,-0.032536276,0.011568957,-0.017951712,-0.018248208,-0.018305061,0.057850633,-0.01211382,0.0074827005,-0.015139773,0.04247412,0.039842576,0.0030215469,0.03538768,0.016783018,0.01205375,0.014190357,0.07938051,0.028316123,0.01272636,-0.04365691,0.015449464,0.011191175
-0.027226908,0.03174414,0.01554411,0.016632209,0.0043194187,-0.059901755,-0.0028352006,0.089333296,-0.020136239,-0.017433686,-0.012980691,-0.052680206,-0.008573681,0.021599783,0.0061791143,-0.018511599,-0.000659932,-0.042137336,-0.006624006,-0.06861471,0.025838988,0.013646538,0.028912267,-0.020620903,-0.0038248398,0.0031879854,-0.029137744,-0.016335938,-0.030339012,-0.0046927733,0.037554774,0.007421654,0.005798654,-0.016832303,-0.0055192756,0.0402546,0.010782172,-0.036847107,-0.025480166,-0.06415936,0.006384245,-0.03023846,-0.029439434,-0.0011482683,0.022117762,-0.019699484,-0.035955112,0.004040652,0.007115353,0.028094659,0.027469192,-0.02442248,-0.02737669,-0.0014244299,-0.026612129,0.01644836,0.025835577,-0.0028301482,-0.02909461,0.017588738,0.0054973057,0.022206664,-0.011706001,0.0005058877,-0.03630898,0.022093086,0.006734436,0.01865633,-0.049156334,0.04886911,-0.015133038,0.017063234,0.041582257,-0.023118062,0.030237848,0.012506803,0.005615413,0.0012944425,-0.03216029,0.009728512,-0.0137204435,-0.013119928,-0.015804704,0.05037384,-0.018354265,0.0097083,-0.012184733,0.040406942,0.03663053,0.0029691604,0.030328458,0.017445331,0.011948148,0.012501123,0.07429679,0.025647013,0.015059964,-0.041769058,0.012682208,0.012051558
-0.025878496,0.02543412,0.010661727,0.015100812,0.0017133926,-0.047286212,0.00023334188,0.07034896,-0.014559033,-0.01550046,-0.009838545,-0.041321624,-0.006707913,0.016369069,0.0016772136,-0.016215838,0.0016185093,-0.03596057,-0.002797645,-0.05383913,0.017824518,0.010796779,0.0251108,-0.016359992,0.0010360137,0.0025110142,-0.025210565,-0.013714458,-0.024998762,-0.0060909037,0.029799512,0.0060373154,0.0039152806,-0.012755395,-0.0057496936,0.031850826,0.011305562,-0.029705415,-0.019857366,-0.050728254,0.0034411137,-0.024616616,-0.02579028,-0.0012950937,0.020118874,-0.01687931,-0.028422995,0.0065444843,0.0051280516,0.021322496,0.019926406,-0.01976874,-0.019239852,-0.0017851971,-0.019737575,0.013171851,0.020575978,-0.0008587415,-0.025598688,0.012641031,0.0028606625,0.020677276,-0.00861031,0.0008179975,-0.03362086,0.017310917,0.0048705493,0.017182797,-0.038931653,0.03793877,-0.014486173,0.014749757,0.03616688,-0.019548738,0.022291852,0.010957924,0.0034804358,-0.0015032544,-0.026063215,0.0060791136,-0.010511092,-0.009361832,-0.014923441,0.044181507,-0.013679818,0.007865901,-0.0080203535,0.032210097,0.029470075,0.0029261508,0.027224889,0.010058162,0.0108735,0.00833547,0.058548316,0.021804413,0.0076809037,-0.032817837,0.010939207,0.009869331
-0.018607086,0.023738079,0.012364084,0.009776088,0.00058194343,-0.04369211,-0.0007202248,0.065764755,-0.01689191,-0.016265046,-0.011502246,-0.039651707,-0.002276036,0.013074178,0.0029176185,-0.018321052,0.000719807,-0.034627356,-0.0024550038,-0.05084851,0.018191539,0.009711065,0.024964273,-0.01315844,-0.003150445,0.0018455283,-0.024365934,-0.012923706,-0.020290578,-0.005104242,0.033066936,0.0045262408,0.0053047678,-0.018240776,-0.006244043,0.0321637,0.0046191374,-0.029938301,-0.01750512,-0.051316522,0.0042738533,-0.021878349,-0.022792358,0.0005054611,0.018066656,-0.017612526,-0.025463857,0.006394369,0.007544194,0.02174197,0.020697188,-0.01629147,-0.01825226,-0.005001506,-0.018387884,0.0154412575,0.018381417,-0.002854325,-0.023389459,0.011252199,0.0017719995,0.020970162,-0.008907695,0.00039401618,-0.034553077,0.015914228,0.007454162,0.011990573,-0.038229328,0.034534946,-0.01537244,0.009785907,0.03133884,-0.021507742,0.019600121,0.013613615,0.0022971677,0.0019670145,-0.022471845,0.011323007,-0.008590108,-0.0074485447,-0.020086251,0.038263544,-0.009961132,0.004130553,-0.007855711,0.031266194,0.028269913,0.0021690212,0.021974256,0.009817403,0.0089852065,0.008474322,0.057280056,0.01996989,0.007933481,-0.0333605,0.008494912,0.010694686
-0.00835044,0.008084993,0.0066995746,0.004730323,0.0028815235,-0.01327798,-0.00085725635,0.023128675,-0.0041122017,-0.0069028963,-0.003925985,-0.013612045,-0.001855085,0.0071724183,-0.00075329375,-0.0049643754,-0.0022609422,-0.011126936,0.0022940133,-0.01892742,0.006349745,0.0024210266,0.008174291,-0.0052560666,0.0008590506,6.9957394e-05,-0.0074242637,-0.0024588916,-0.006032332,-0.00093523925,0.0088662,-0.0008369611,0.0037165233,-0.0034051489,-0.0031145327,0.0115623195,-6.0528517e-05,-0.008837504,-0.007833741,-0.015852524,0.0027185273,-0.006036243,-0.007749091,0.00023818502,0.003250959,-0.0070294556,-0.010192439,-0.0020397953,0.00386206,0.0058943154,0.008427453,-0.0044553056,-0.006893773,-0.0004150833,-0.007284477,0.0043263636,0.0063218945,-0.0013466545,-0.0071311803,0.0060922885,0.00011649715,0.0065319664,-0.0021397418,-0.0019449746,-0.007693031,0.0063258028,0.0017878122,0.005891976,-0.015794596,0.013678235,-0.0036290218,0.005917693,0.010647608,-0.009401496,0.008910854,0.0020401168,0.004378525,-4.0559848e-05,-0.0077566947,0.002582876,-0.002482819,-0.004034159,-0.0020653312,0.014191384,-0.0038960294,0.0010865459,-0.0016744565,0.012474401,0.0089043975,0.0016652581,0.011948435,0.0024565612,0.0019195362,0.0033715193,0.019196624,0.005476815,0.005007065,-0.010244631,0.0046207705,0.0034785247
